timestamp,voltage,current,temperature
2025-10-10T18:43:08.069766,4.065,0.601,26.05
2025-10-10T19:43:08.069766,4.025,0.387,29.41
2025-10-10T20:43:08.069766,3.885,0.570,26.74
2025-10-10T21:43:08.069766,3.997,0.373,29.99
2025-10-10T22:43:08.069766,4.000,0.664,28.15
2025-10-10T23:43:08.069766,3.782,0.383,24.77
2025-10-11T00:43:08.069766,3.990,0.311,21.54
2025-10-11T01:43:08.069766,3.750,0.488,23.80
2025-10-11T02:43:08.069766,3.889,0.544,29.40
2025-10-11T03:43:08.069766,3.873,0.385,21.22
2025-10-11T04:43:08.069766,3.782,0.435,23.08
2025-10-11T05:43:08.069766,3.533,0.445,30.36
2025-10-11T06:43:08.069766,3.834,0.406,30.47
2025-10-11T07:43:08.069766,3.486,0.386,23.08
2025-10-11T08:43:08.069766,3.831,0.311,24.13
2025-10-11T09:43:08.069766,3.504,0.676,27.62
2025-10-11T10:43:08.069766,3.615,0.326,29.83
2025-10-11T11:43:08.069766,3.947,0.325,26.35
2025-10-11T12:43:08.069766,3.597,0.488,24.31
2025-10-11T13:43:08.069766,4.036,0.306,21.96
2025-10-11T14:43:08.069766,3.635,0.695,28.49
2025-10-11T15:43:08.069766,3.620,0.623,30.20
2025-10-11T16:43:08.069766,3.520,0.691,29.45
2025-10-11T17:43:08.069766,3.728,0.539,30.86
2025-10-11T18:43:08.069766,3.753,0.311,25.05
2025-10-11T19:43:08.069766,3.784,0.314,26.75
2025-10-11T20:43:08.069766,4.047,0.529,21.55
2025-10-11T21:43:08.069766,3.968,0.491,25.80
2025-10-11T22:43:08.069766,3.953,0.527,22.94
2025-10-11T23:43:08.069766,4.048,0.666,29.31
2025-10-12T00:43:08.069766,3.798,0.300,21.46
2025-10-12T01:43:08.069766,3.889,0.420,23.03
2025-10-12T02:43:08.069766,3.715,0.599,28.81
2025-10-12T03:43:08.069766,3.885,0.502,23.80
2025-10-12T04:43:08.069766,3.512,0.515,26.48
2025-10-12T05:43:08.069766,3.681,0.656,28.29
2025-10-12T06:43:08.069766,3.596,0.622,22.63
2025-10-12T07:43:08.069766,3.552,0.484,30.35
2025-10-12T08:43:08.069766,3.915,0.502,23.94
2025-10-12T09:43:08.069766,3.889,0.428,24.94
2025-10-12T10:43:08.069766,3.796,0.514,25.57
2025-10-12T11:43:08.069766,3.516,0.304,21.29
2025-10-12T12:43:08.069766,3.569,0.460,28.04
2025-10-12T13:43:08.069766,3.906,0.641,21.15
2025-10-12T14:43:08.069766,3.768,0.697,29.84
2025-10-12T15:43:08.069766,3.710,0.341,23.47
2025-10-12T16:43:08.069766,3.673,0.490,24.73
2025-10-12T17:43:08.069766,3.640,0.657,23.29
2025-10-12T18:43:08.069766,4.028,0.341,28.81
2025-10-12T19:43:08.069766,3.987,0.533,27.95
2025-10-12T20:43:08.069766,4.005,0.582,25.80
2025-10-12T21:43:08.069766,4.018,0.535,25.97
2025-10-12T22:43:08.069766,3.702,0.570,22.71
2025-10-12T23:43:08.069766,3.869,0.604,22.38
2025-10-13T00:43:08.069766,3.771,0.546,28.02
2025-10-13T01:43:08.069766,3.864,0.603,24.59
2025-10-13T02:43:08.069766,3.916,0.372,30.61
2025-10-13T03:43:08.069766,3.654,0.301,29.95
2025-10-13T04:43:08.069766,3.537,0.533,27.60
2025-10-13T05:43:08.069766,4.074,0.502,29.79
2025-10-13T06:43:08.069766,3.727,0.396,27.87
2025-10-13T07:43:08.069766,3.919,0.345,26.37
2025-10-13T08:43:08.069766,4.115,0.669,29.28
2025-10-13T09:43:08.069766,3.574,0.533,26.55
2025-10-13T10:43:08.069766,3.661,0.432,27.22
2025-10-13T11:43:08.069766,4.035,0.651,23.89
2025-10-13T12:43:08.069766,4.129,0.429,28.46
2025-10-13T13:43:08.069766,3.887,0.659,30.26
2025-10-13T14:43:08.069766,4.036,0.595,28.06
2025-10-13T15:43:08.069766,3.814,0.376,23.49
2025-10-13T16:43:08.069766,3.767,0.523,27.16
2025-10-13T17:43:08.069766,3.729,0.387,30.65
2025-10-13T18:43:08.069766,4.116,0.635,22.99
2025-10-13T19:43:08.069766,3.922,0.555,26.66
2025-10-13T20:43:08.069766,3.674,0.629,26.56
2025-10-13T21:43:08.069766,3.906,0.506,26.24
2025-10-13T22:43:08.069766,3.991,0.477,26.08
2025-10-13T23:43:08.069766,3.623,0.659,22.12
2025-10-14T00:43:08.069766,3.591,0.607,27.31
