timestamp,voltage,current,temperature
2025-10-12T00:43:08.063583,3.689,0.646,21.99
2025-10-12T01:43:08.063583,3.930,0.328,26.14
2025-10-12T02:43:08.063583,3.857,0.696,24.19
2025-10-12T03:43:08.063583,4.016,0.549,21.36
2025-10-12T04:43:08.063583,3.917,0.456,26.38
2025-10-12T05:43:08.063583,4.065,0.550,27.11
2025-10-12T06:43:08.063583,3.782,0.372,25.55
2025-10-12T07:43:08.063583,4.027,0.667,26.64
2025-10-12T08:43:08.063583,3.605,0.597,23.99
2025-10-12T09:43:08.063583,3.672,0.570,26.27
2025-10-12T10:43:08.063583,3.744,0.529,28.26
2025-10-12T11:43:08.063583,3.578,0.529,30.89
2025-10-12T12:43:08.063583,4.024,0.485,22.02
2025-10-12T13:43:08.063583,3.987,0.657,30.88
2025-10-12T14:43:08.063583,3.994,0.645,23.17
2025-10-12T15:43:08.063583,4.029,0.484,23.08
2025-10-12T16:43:08.063583,4.036,0.545,26.38
2025-10-12T17:43:08.063583,3.723,0.693,30.06
2025-10-12T18:43:08.063583,4.103,0.381,21.31
2025-10-12T19:43:08.063583,3.994,0.354,26.97
2025-10-12T20:43:08.063583,3.849,0.582,22.70
2025-10-12T21:43:08.063583,3.589,0.360,26.37
2025-10-12T22:43:08.063583,3.692,0.675,23.04
2025-10-12T23:43:08.063583,3.710,0.360,22.51
2025-10-13T00:43:08.063583,4.087,0.415,30.70
2025-10-13T01:43:08.063583,3.993,0.406,28.96
2025-10-13T02:43:08.063583,4.021,0.584,22.97
2025-10-13T03:43:08.063583,4.040,0.528,22.15
2025-10-13T04:43:08.063583,3.692,0.649,29.61
2025-10-13T05:43:08.063583,3.625,0.571,23.25
2025-10-13T06:43:08.063583,3.787,0.414,24.42
2025-10-13T07:43:08.063583,3.804,0.465,25.49
2025-10-13T08:43:08.063583,3.575,0.436,26.39
2025-10-13T09:43:08.063583,3.569,0.404,25.96
2025-10-13T10:43:08.063583,3.764,0.579,30.00
2025-10-13T11:43:08.063583,3.939,0.404,23.59
2025-10-13T12:43:08.063583,3.905,0.466,30.09
2025-10-13T13:43:08.063583,3.784,0.641,21.84
2025-10-13T14:43:08.063583,3.711,0.661,21.68
2025-10-13T15:43:08.063583,4.130,0.381,29.34
2025-10-13T16:43:08.063583,3.671,0.618,22.34
2025-10-13T17:43:08.063583,3.953,0.519,24.36
2025-10-13T18:43:08.063583,4.117,0.482,23.01
2025-10-13T19:43:08.063583,3.572,0.326,27.71
2025-10-13T20:43:08.063583,3.689,0.618,29.57
2025-10-13T21:43:08.063583,3.562,0.424,25.79
2025-10-13T22:43:08.063583,3.995,0.593,22.09
2025-10-13T23:43:08.063583,3.849,0.398,28.08
2025-10-14T00:43:08.063583,3.891,0.377,26.52
