timestamp,voltage,current,temperature
2025-10-12T02:43:08.034508,3.992,0.694,23.71
2025-10-12T03:43:08.034508,3.567,0.340,25.96
2025-10-12T04:43:08.034508,3.673,0.421,21.87
2025-10-12T05:43:08.034508,3.764,0.513,26.32
2025-10-12T06:43:08.034508,3.550,0.660,26.84
2025-10-12T07:43:08.034508,3.476,0.601,26.46
2025-10-12T08:43:08.034508,3.698,0.639,23.61
2025-10-12T09:43:08.034508,3.861,0.341,29.26
2025-10-12T10:43:08.034508,3.956,0.657,20.75
2025-10-12T11:43:08.034508,3.701,0.467,25.98
2025-10-12T12:43:08.034508,3.970,0.333,23.52
2025-10-12T13:43:08.034508,3.545,0.470,27.36
2025-10-12T14:43:08.034508,3.577,0.686,26.60
2025-10-12T15:43:08.034508,3.734,0.609,29.27
2025-10-12T16:43:08.034508,3.719,0.604,30.26
2025-10-12T17:43:08.034508,3.849,0.421,30.50
2025-10-12T18:43:08.034508,3.481,0.579,30.67
2025-10-12T19:43:08.034508,3.939,0.673,27.19
2025-10-12T20:43:08.034508,3.844,0.434,20.72
2025-10-12T21:43:08.034508,3.849,0.622,21.18
2025-10-12T22:43:08.034508,3.894,0.450,25.42
2025-10-12T23:43:08.034508,3.662,0.635,23.00
2025-10-13T00:43:08.034508,3.986,0.624,23.16
2025-10-13T01:43:08.034508,3.834,0.341,26.13
2025-10-13T02:43:08.034508,3.655,0.698,20.93
2025-10-13T03:43:08.034508,3.703,0.360,23.54
2025-10-13T04:43:08.034508,3.844,0.498,29.15
2025-10-13T05:43:08.034508,3.942,0.564,27.35
2025-10-13T06:43:08.034508,3.930,0.520,26.69
2025-10-13T07:43:08.034508,3.910,0.320,30.67
2025-10-13T08:43:08.034508,3.784,0.497,24.81
2025-10-13T09:43:08.034508,3.632,0.584,22.33
2025-10-13T10:43:08.034508,3.829,0.621,25.37
2025-10-13T11:43:08.034508,4.060,0.329,21.12
2025-10-13T12:43:08.034508,3.927,0.567,28.18
2025-10-13T13:43:08.034508,3.515,0.606,21.51
2025-10-13T14:43:08.034508,3.832,0.581,28.53
2025-10-13T15:43:08.034508,3.515,0.427,26.15
2025-10-13T16:43:08.034508,4.040,0.441,21.27
2025-10-13T17:43:08.034508,3.744,0.440,29.49
2025-10-13T18:43:08.034508,3.654,0.571,21.64
2025-10-13T19:43:08.034508,3.772,0.478,27.06
2025-10-13T20:43:08.034508,3.869,0.449,30.21
2025-10-13T21:43:08.034508,4.063,0.453,27.71
2025-10-13T22:43:08.034508,3.610,0.386,27.82
2025-10-13T23:43:08.034508,3.552,0.443,27.09
2025-10-14T00:43:08.034508,3.557,0.469,29.49
