timestamp,voltage,current,temperature
2025-10-12T12:43:08.013418,3.621,0.525,30.57
2025-10-12T13:43:08.013418,3.596,0.408,23.98
2025-10-12T14:43:08.013418,3.691,0.404,27.03
2025-10-12T15:43:08.013418,3.681,0.564,25.76
2025-10-12T16:43:08.013418,4.050,0.441,21.62
2025-10-12T17:43:08.013418,3.874,0.367,24.04
2025-10-12T18:43:08.013418,3.543,0.397,30.19
2025-10-12T19:43:08.013418,3.973,0.392,25.70
2025-10-12T20:43:08.013418,3.941,0.476,24.63
2025-10-12T21:43:08.013418,3.900,0.392,27.12
2025-10-12T22:43:08.013418,3.820,0.486,27.15
2025-10-12T23:43:08.013418,3.913,0.402,29.53
2025-10-13T00:43:08.013418,3.850,0.308,29.77
2025-10-13T01:43:08.013418,3.723,0.495,26.30
2025-10-13T02:43:08.013418,3.540,0.561,25.38
2025-10-13T03:43:08.013418,4.031,0.418,21.69
2025-10-13T04:43:08.013418,3.952,0.573,21.14
2025-10-13T05:43:08.013418,3.571,0.518,24.01
2025-10-13T06:43:08.013418,3.931,0.601,29.13
2025-10-13T07:43:08.013418,3.553,0.649,26.35
2025-10-13T08:43:08.013418,3.575,0.661,24.09
2025-10-13T09:43:08.013418,3.866,0.531,29.72
2025-10-13T10:43:08.013418,3.889,0.558,26.21
2025-10-13T11:43:08.013418,3.527,0.553,24.33
2025-10-13T12:43:08.013418,3.683,0.437,29.65
2025-10-13T13:43:08.013418,3.915,0.493,25.07
2025-10-13T14:43:08.013418,3.758,0.488,29.95
2025-10-13T15:43:08.013418,4.023,0.334,22.87
2025-10-13T16:43:08.013418,3.603,0.520,30.26
2025-10-13T17:43:08.013418,3.997,0.505,24.39
2025-10-13T18:43:08.013418,3.936,0.668,24.16
2025-10-13T19:43:08.013418,3.869,0.618,29.53
2025-10-13T20:43:08.013418,3.786,0.327,23.83
2025-10-13T21:43:08.013418,3.953,0.547,23.74
2025-10-13T22:43:08.013418,4.012,0.676,28.06
2025-10-13T23:43:08.013418,3.891,0.537,25.62
2025-10-14T00:43:08.013418,3.650,0.679,26.61
