timestamp,voltage,current,temperature
2025-10-13T05:43:08.022253,3.652,0.656,20.95
2025-10-13T06:43:08.022253,3.961,0.662,27.20
2025-10-13T07:43:08.022253,3.839,0.395,29.83
2025-10-13T08:43:08.022253,3.989,0.480,28.68
2025-10-13T09:43:08.022253,4.058,0.405,24.09
2025-10-13T10:43:08.022253,3.591,0.398,28.46
2025-10-13T11:43:08.022253,3.690,0.486,21.85
2025-10-13T12:43:08.022253,4.051,0.437,28.57
2025-10-13T13:43:08.022253,3.980,0.366,21.53
2025-10-13T14:43:08.022253,3.864,0.416,28.81
2025-10-13T15:43:08.022253,4.053,0.320,23.71
2025-10-13T16:43:08.022253,3.505,0.636,21.90
2025-10-13T17:43:08.022253,3.878,0.529,21.87
2025-10-13T18:43:08.022253,3.821,0.594,30.37
2025-10-13T19:43:08.022253,3.691,0.336,29.70
2025-10-13T20:43:08.022253,3.678,0.553,22.89
2025-10-13T21:43:08.022253,3.964,0.606,21.79
2025-10-13T22:43:08.022253,4.009,0.595,26.77
2025-10-13T23:43:08.022253,3.863,0.598,26.86
2025-10-14T00:43:08.022253,3.757,0.514,22.41
