timestamp,voltage,current,temperature
2025-10-11T10:43:08.058013,3.590,0.304,28.29
2025-10-11T11:43:08.058013,4.013,0.515,23.67
2025-10-11T12:43:08.058013,3.977,0.673,21.40
2025-10-11T13:43:08.058013,3.925,0.321,29.02
2025-10-11T14:43:08.058013,3.683,0.406,29.21
2025-10-11T15:43:08.058013,3.635,0.526,21.60
2025-10-11T16:43:08.058013,3.826,0.350,29.92
2025-10-11T17:43:08.058013,3.872,0.550,22.96
2025-10-11T18:43:08.058013,3.727,0.376,26.94
2025-10-11T19:43:08.058013,3.948,0.594,28.36
2025-10-11T20:43:08.058013,3.516,0.493,30.69
2025-10-11T21:43:08.058013,3.609,0.345,26.02
2025-10-11T22:43:08.058013,3.728,0.543,23.71
2025-10-11T23:43:08.058013,3.942,0.511,24.97
2025-10-12T00:43:08.058013,3.606,0.488,25.17
2025-10-12T01:43:08.058013,4.019,0.508,23.61
2025-10-12T02:43:08.058013,4.036,0.662,21.14
2025-10-12T03:43:08.058013,3.592,0.499,26.48
2025-10-12T04:43:08.058013,3.572,0.618,28.34
2025-10-12T05:43:08.058013,4.026,0.321,22.00
2025-10-12T06:43:08.058013,3.965,0.371,23.96
2025-10-12T07:43:08.058013,3.649,0.455,30.67
2025-10-12T08:43:08.058013,3.693,0.618,25.71
2025-10-12T09:43:08.058013,4.063,0.467,23.08
2025-10-12T10:43:08.058013,3.715,0.606,30.80
2025-10-12T11:43:08.058013,3.897,0.423,25.96
2025-10-12T12:43:08.058013,3.535,0.391,28.76
2025-10-12T13:43:08.058013,3.846,0.403,24.89
2025-10-12T14:43:08.058013,3.990,0.339,25.35
2025-10-12T15:43:08.058013,3.962,0.406,21.32
2025-10-12T16:43:08.058013,4.100,0.501,29.09
2025-10-12T17:43:08.058013,3.981,0.452,21.38
2025-10-12T18:43:08.058013,3.716,0.508,21.69
2025-10-12T19:43:08.058013,3.901,0.355,26.22
2025-10-12T20:43:08.058013,3.671,0.558,23.73
2025-10-12T21:43:08.058013,3.875,0.421,22.81
2025-10-12T22:43:08.058013,3.900,0.423,28.60
2025-10-12T23:43:08.058013,4.116,0.426,21.28
2025-10-13T00:43:08.058013,4.012,0.470,24.43
2025-10-13T01:43:08.058013,3.654,0.484,28.14
2025-10-13T02:43:08.058013,3.682,0.554,22.67
2025-10-13T03:43:08.058013,3.622,0.634,26.34
2025-10-13T04:43:08.058013,3.810,0.312,28.59
2025-10-13T05:43:08.058013,4.099,0.364,23.00
2025-10-13T06:43:08.058013,4.119,0.688,31.00
2025-10-13T07:43:08.058013,4.022,0.474,30.01
2025-10-13T08:43:08.058013,3.569,0.490,29.36
2025-10-13T09:43:08.058013,3.888,0.664,25.91
2025-10-13T10:43:08.058013,3.741,0.532,25.58
2025-10-13T11:43:08.058013,3.978,0.459,27.56
2025-10-13T12:43:08.058013,3.778,0.441,22.29
2025-10-13T13:43:08.058013,3.790,0.650,26.03
2025-10-13T14:43:08.058013,3.701,0.427,26.54
2025-10-13T15:43:08.058013,3.758,0.645,23.56
2025-10-13T16:43:08.058013,4.088,0.316,30.23
2025-10-13T17:43:08.058013,3.619,0.650,26.87
2025-10-13T18:43:08.058013,3.943,0.391,23.34
2025-10-13T19:43:08.058013,3.909,0.431,21.67
2025-10-13T20:43:08.058013,3.803,0.573,25.43
2025-10-13T21:43:08.058013,3.636,0.620,23.34
2025-10-13T22:43:08.058013,3.948,0.463,25.98
2025-10-13T23:43:08.058013,4.043,0.339,27.60
2025-10-14T00:43:08.058013,4.084,0.351,27.65
