timestamp,voltage,current,temperature
2025-10-11T14:43:07.979609,3.858,0.418,28.81
2025-10-11T15:43:07.979609,3.791,0.338,27.56
2025-10-11T16:43:07.979609,3.576,0.637,22.01
2025-10-11T17:43:07.979609,3.644,0.684,25.96
2025-10-11T18:43:07.979609,3.466,0.314,25.37
2025-10-11T19:43:07.979609,3.938,0.440,27.84
2025-10-11T20:43:07.979609,3.826,0.534,26.46
2025-10-11T21:43:07.979609,3.528,0.315,25.43
2025-10-11T22:43:07.979609,3.493,0.587,24.91
2025-10-11T23:43:07.979609,4.016,0.512,26.19
2025-10-12T00:43:07.979609,3.908,0.536,26.74
2025-10-12T01:43:07.979609,3.710,0.530,20.80
2025-10-12T02:43:07.979609,3.802,0.343,21.94
2025-10-12T03:43:07.979609,3.656,0.395,23.23
2025-10-12T04:43:07.979609,3.560,0.386,25.37
2025-10-12T05:43:07.979609,3.512,0.575,23.82
2025-10-12T06:43:07.979609,3.519,0.608,21.20
2025-10-12T07:43:07.979609,3.536,0.527,27.42
2025-10-12T08:43:07.979609,3.825,0.378,23.34
2025-10-12T09:43:07.979609,3.727,0.506,30.19
2025-10-12T10:43:07.979609,4.006,0.331,29.36
2025-10-12T11:43:07.979609,3.738,0.412,27.67
2025-10-12T12:43:07.979609,3.896,0.403,26.37
2025-10-12T13:43:07.979609,3.863,0.602,26.64
2025-10-12T14:43:07.979609,3.882,0.328,23.51
2025-10-12T15:43:07.979609,4.056,0.470,22.77
2025-10-12T16:43:07.979609,3.641,0.376,21.88
2025-10-12T17:43:07.979609,3.679,0.552,27.75
2025-10-12T18:43:07.979609,3.887,0.379,25.38
2025-10-12T19:43:07.979609,4.022,0.526,24.62
2025-10-12T20:43:07.979609,3.912,0.548,24.13
2025-10-12T21:43:07.979609,3.865,0.571,22.60
2025-10-12T22:43:07.979609,3.632,0.529,23.49
2025-10-12T23:43:07.979609,3.613,0.398,29.21
2025-10-13T00:43:07.979609,3.577,0.447,27.25
2025-10-13T01:43:07.979609,3.757,0.676,29.14
2025-10-13T02:43:07.979609,3.890,0.663,29.47
2025-10-13T03:43:07.979609,3.536,0.440,28.98
2025-10-13T04:43:07.979609,3.841,0.415,24.76
2025-10-13T05:43:07.979609,3.534,0.586,26.24
2025-10-13T06:43:07.979609,3.534,0.681,29.82
2025-10-13T07:43:07.979609,3.632,0.525,27.25
2025-10-13T08:43:07.979609,3.607,0.689,27.93
2025-10-13T09:43:07.979609,3.715,0.531,21.55
2025-10-13T10:43:07.979609,3.810,0.688,29.29
2025-10-13T11:43:07.979609,3.819,0.591,30.42
2025-10-13T12:43:07.979609,3.575,0.504,21.36
2025-10-13T13:43:07.979609,3.547,0.672,22.07
2025-10-13T14:43:07.979609,3.924,0.308,30.87
2025-10-13T15:43:07.979609,3.980,0.543,29.22
2025-10-13T16:43:07.979609,3.720,0.412,29.63
2025-10-13T17:43:07.979609,3.720,0.340,28.68
2025-10-13T18:43:07.979609,3.511,0.605,28.44
2025-10-13T19:43:07.979609,3.712,0.431,28.11
2025-10-13T20:43:07.979609,4.061,0.635,26.02
2025-10-13T21:43:07.979609,3.793,0.683,21.62
2025-10-13T22:43:07.979609,4.015,0.309,25.93
2025-10-13T23:43:07.979609,3.722,0.528,21.97
2025-10-14T00:43:07.979609,3.562,0.436,25.75
