timestamp,voltage,current,temperature
2025-10-11T08:43:08.074809,3.820,0.302,28.96
2025-10-11T09:43:08.074809,3.951,0.542,21.55
2025-10-11T10:43:08.074809,3.748,0.312,21.01
2025-10-11T11:43:08.074809,3.587,0.383,22.96
2025-10-11T12:43:08.074809,3.763,0.334,24.54
2025-10-11T13:43:08.074809,3.617,0.700,24.81
2025-10-11T14:43:08.074809,3.952,0.490,21.52
2025-10-11T15:43:08.074809,4.054,0.302,26.72
2025-10-11T16:43:08.074809,3.577,0.368,22.97
2025-10-11T17:43:08.074809,3.519,0.563,26.36
2025-10-11T18:43:08.074809,4.043,0.381,24.45
2025-10-11T19:43:08.074809,3.519,0.618,28.54
2025-10-11T20:43:08.074809,3.573,0.653,28.60
2025-10-11T21:43:08.074809,4.079,0.393,26.56
2025-10-11T22:43:08.074809,3.691,0.560,25.34
2025-10-11T23:43:08.074809,4.002,0.305,22.98
2025-10-12T00:43:08.074809,3.579,0.373,21.43
2025-10-12T01:43:08.074809,3.526,0.692,21.26
2025-10-12T02:43:08.074809,3.919,0.658,29.40
2025-10-12T03:43:08.074809,3.662,0.396,28.15
2025-10-12T04:43:08.074809,3.627,0.430,24.76
2025-10-12T05:43:08.074809,3.586,0.353,26.21
2025-10-12T06:43:08.074809,3.810,0.596,25.27
2025-10-12T07:43:08.074809,4.069,0.626,28.94
2025-10-12T08:43:08.074809,3.875,0.335,23.43
2025-10-12T09:43:08.074809,3.743,0.639,30.36
2025-10-12T10:43:08.074809,3.604,0.678,28.98
2025-10-12T11:43:08.074809,4.071,0.462,21.77
2025-10-12T12:43:08.074809,3.883,0.697,21.58
2025-10-12T13:43:08.074809,3.800,0.318,25.71
2025-10-12T14:43:08.074809,3.564,0.308,30.85
2025-10-12T15:43:08.074809,3.647,0.683,30.40
2025-10-12T16:43:08.074809,3.979,0.321,30.78
2025-10-12T17:43:08.074809,3.821,0.466,26.20
2025-10-12T18:43:08.074809,3.781,0.471,28.43
2025-10-12T19:43:08.074809,3.802,0.643,24.61
2025-10-12T20:43:08.074809,3.612,0.334,27.98
2025-10-12T21:43:08.074809,3.583,0.440,30.34
2025-10-12T22:43:08.074809,3.617,0.459,26.31
2025-10-12T23:43:08.074809,3.530,0.546,23.60
2025-10-13T00:43:08.074809,4.068,0.317,29.05
2025-10-13T01:43:08.074809,4.023,0.496,21.42
2025-10-13T02:43:08.074809,3.869,0.530,27.05
2025-10-13T03:43:08.074809,4.073,0.378,29.31
2025-10-13T04:43:08.074809,3.562,0.494,30.30
2025-10-13T05:43:08.074809,3.533,0.482,26.43
2025-10-13T06:43:08.074809,3.714,0.689,28.39
2025-10-13T07:43:08.074809,4.028,0.428,24.62
2025-10-13T08:43:08.074809,3.820,0.463,27.30
2025-10-13T09:43:08.074809,4.015,0.575,30.62
2025-10-13T10:43:08.074809,3.971,0.526,23.70
2025-10-13T11:43:08.074809,3.670,0.590,25.81
2025-10-13T12:43:08.074809,4.136,0.616,27.49
2025-10-13T13:43:08.074809,3.786,0.340,22.77
2025-10-13T14:43:08.074809,3.683,0.572,24.32
2025-10-13T15:43:08.074809,4.121,0.358,26.22
2025-10-13T16:43:08.074809,3.997,0.349,28.56
2025-10-13T17:43:08.074809,3.728,0.629,29.36
2025-10-13T18:43:08.074809,3.771,0.345,25.08
2025-10-13T19:43:08.074809,3.685,0.368,21.79
2025-10-13T20:43:08.074809,3.707,0.698,28.46
2025-10-13T21:43:08.074809,3.802,0.585,29.97
2025-10-13T22:43:08.074809,3.803,0.496,28.19
2025-10-13T23:43:08.074809,3.826,0.551,24.51
2025-10-14T00:43:08.074809,3.703,0.313,26.42
