timestamp,voltage,current,temperature
2025-10-11T23:43:08.028250,3.897,0.415,26.86
2025-10-12T00:43:08.028250,3.641,0.457,26.45
2025-10-12T01:43:08.028250,3.491,0.680,23.28
2025-10-12T02:43:08.028250,3.635,0.359,29.80
2025-10-12T03:43:08.028250,3.788,0.553,28.26
2025-10-12T04:43:08.028250,3.654,0.403,29.32
2025-10-12T05:43:08.028250,3.938,0.385,26.33
2025-10-12T06:43:08.028250,4.006,0.312,30.10
2025-10-12T07:43:08.028250,3.678,0.597,30.57
2025-10-12T08:43:08.028250,3.684,0.366,21.18
2025-10-12T09:43:08.028250,4.037,0.551,26.08
2025-10-12T10:43:08.028250,4.037,0.603,28.47
2025-10-12T11:43:08.028250,3.468,0.436,26.40
2025-10-12T12:43:08.028250,3.885,0.442,28.03
2025-10-12T13:43:08.028250,3.815,0.498,24.20
2025-10-12T14:43:08.028250,3.723,0.392,24.08
2025-10-12T15:43:08.028250,3.699,0.457,28.68
2025-10-12T16:43:08.028250,3.547,0.362,24.59
2025-10-12T17:43:08.028250,4.048,0.401,24.81
2025-10-12T18:43:08.028250,4.011,0.466,30.51
2025-10-12T19:43:08.028250,3.495,0.591,28.08
2025-10-12T20:43:08.028250,3.604,0.613,21.17
2025-10-12T21:43:08.028250,3.648,0.493,28.31
2025-10-12T22:43:08.028250,3.748,0.542,26.88
2025-10-12T23:43:08.028250,3.819,0.411,25.58
2025-10-13T00:43:08.028250,3.575,0.632,22.17
2025-10-13T01:43:08.028250,3.582,0.644,28.88
2025-10-13T02:43:08.028250,3.715,0.394,28.26
2025-10-13T03:43:08.028250,3.515,0.647,27.93
2025-10-13T04:43:08.028250,3.506,0.457,24.87
2025-10-13T05:43:08.028250,3.800,0.456,23.34
2025-10-13T06:43:08.028250,3.948,0.672,30.04
2025-10-13T07:43:08.028250,3.544,0.430,27.91
2025-10-13T08:43:08.028250,3.669,0.555,21.83
2025-10-13T09:43:08.028250,3.634,0.503,30.22
2025-10-13T10:43:08.028250,3.683,0.328,23.51
2025-10-13T11:43:08.028250,3.966,0.398,30.29
2025-10-13T12:43:08.028250,3.755,0.547,22.92
2025-10-13T13:43:08.028250,4.044,0.640,23.84
2025-10-13T14:43:08.028250,4.030,0.534,25.59
2025-10-13T15:43:08.028250,3.578,0.638,22.92
2025-10-13T16:43:08.028250,3.799,0.485,24.77
2025-10-13T17:43:08.028250,4.009,0.674,25.03
2025-10-13T18:43:08.028250,3.554,0.393,30.70
2025-10-13T19:43:08.028250,3.800,0.315,26.38
2025-10-13T20:43:08.028250,4.073,0.312,21.11
2025-10-13T21:43:08.028250,4.042,0.413,28.34
2025-10-13T22:43:08.028250,4.058,0.581,23.73
2025-10-13T23:43:08.028250,3.864,0.572,28.66
2025-10-14T00:43:08.028250,4.064,0.435,21.96
